rank,title,url,score,votes,release_year,scraped_at
36,The Five Star Weekend,https://www.imdb.com/title/tt35587659/,7.2,3958,2026,2026-08-09T00:03:03-07:00
37,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,92208,2024,2026-08-09T00:03:03-07:00
38,Lanterns,https://www.imdb.com/title/tt26545992/,,0,2026,2026-08-09T00:03:03-07:00
39,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1726049,2016,2026-08-09T00:03:03-07:00
40,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1207569,2010,2026-08-09T00:03:03-07:00
41,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1015755,2019,2026-08-09T00:03:03-07:00
42,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,545051,2005,2026-08-09T00:03:03-07:00
43,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,241713,2005,2026-08-09T00:03:03-07:00
44,Batman: Caped Crusader,https://www.imdb.com/title/tt14681596/,7.2,17892,2024,2026-08-09T00:03:03-07:00
45,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,57327,2024,2026-08-09T00:03:03-07:00
46,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,3922,2026,2026-08-09T00:03:03-07:00
47,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.7,6701,2026,2026-08-09T00:03:03-07:00
48,Musafir Cafe,https://www.imdb.com/title/tt39665097/,7.7,4494,2026,2026-08-09T00:03:03-07:00
49,Neuromancer,https://www.imdb.com/title/tt31512174/,,0,2027,2026-08-09T00:03:03-07:00
50,Heroes,https://www.imdb.com/title/tt0813715/,7.5,263129,2006,2026-08-09T00:03:03-07:00
51,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,321182,2019,2026-08-09T00:03:03-07:00
52,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,736388,2013,2026-08-09T00:03:03-07:00
53,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,853920,2015,2026-08-09T00:03:03-07:00
54,The Odyssey,https://www.imdb.com/title/tt0118414/,7.1,21019,1997,2026-08-09T00:03:03-07:00
55,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,318365,2018,2026-08-09T00:03:03-07:00
56,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,63248,2026,2026-08-09T00:03:03-07:00
57,Severance,https://www.imdb.com/title/tt11280740/,8.6,400296,2022,2026-08-09T00:03:03-07:00
58,The Agency,https://www.imdb.com/title/tt26656917/,7.5,33866,2024,2026-08-09T00:03:03-07:00
59,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,274193,2026,2026-08-09T00:03:03-07:00
60,The Wire,https://www.imdb.com/title/tt0306414/,9.3,436092,2002,2026-08-09T00:03:03-07:00
61,Happy Days,https://www.imdb.com/title/tt0070992/,7.4,23352,1974,2026-08-09T00:03:03-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146415,1999,2026-08-09T00:03:03-07:00
63,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,213509,2011,2026-08-09T00:03:03-07:00
64,Landman,https://www.imdb.com/title/tt14186672/,8.2,113291,2024,2026-08-09T00:03:03-07:00
65,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,942802,2007,2026-08-09T00:03:03-07:00
66,Dexter,https://www.imdb.com/title/tt0773262/,8.6,948287,2006,2026-08-09T00:03:03-07:00
67,True Detective,https://www.imdb.com/title/tt2356777/,8.8,764284,2014,2026-08-09T00:03:03-07:00
68,The Westies,https://www.imdb.com/title/tt31849235/,7.0,1399,2026,2026-08-09T00:03:03-07:00
69,Interview with the Vampire,https://www.imdb.com/title/tt3960394/,7.6,43703,2022,2026-08-09T00:03:03-07:00
70,Beef,https://www.imdb.com/title/tt14403178/,8.0,178064,2023,2026-08-09T00:03:03-07:00
71,The Rapture,https://www.imdb.com/title/tt30495330/,6.0,534,2026,2026-08-09T00:03:03-07:00
72,The Boroughs,https://www.imdb.com/title/tt27557289/,7.2,37195,2026,2026-08-09T00:03:03-07:00
73,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,330903,2021,2026-08-09T00:03:03-07:00
74,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,113776,2025,2026-08-09T00:03:03-07:00
75,Ann Droid,https://www.imdb.com/title/tt37788031/,7.7,2770,2026,2026-08-09T00:03:03-07:00
76,Fightland,https://www.imdb.com/title/tt24512262/,4.8,270,2026,2026-08-09T00:03:03-07:00
77,Friends,https://www.imdb.com/title/tt0108778/,8.8,1202093,1994,2026-08-09T00:03:03-07:00
78,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,151808,2022,2026-08-09T00:03:03-07:00
79,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.4,8326,2026,2026-08-09T00:03:03-07:00
80,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,451649,2005,2026-08-09T00:03:03-07:00
81,Legends,https://www.imdb.com/title/tt33265765/,7.8,25855,2026,2026-08-09T00:03:03-07:00
82,Carrie,https://www.imdb.com/title/tt11540908/,,0,2026,2026-08-09T00:03:03-07:00
83,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,744834,2011,2026-08-09T00:03:03-07:00
84,ER,https://www.imdb.com/title/tt0108757/,7.9,79752,1994,2026-08-09T00:03:03-07:00
85,Daredevil,https://www.imdb.com/title/tt3322312/,8.6,538283,2015,2026-08-09T00:03:03-07:00
86,One Piece,https://www.imdb.com/title/tt0388629/,9.0,361585,1999,2026-08-09T00:03:03-07:00
87,Succession,https://www.imdb.com/title/tt7660850/,8.8,363462,2018,2026-08-09T00:03:03-07:00
88,Gone,https://www.imdb.com/title/tt39019156/,7.0,4447,2026,2026-08-09T00:03:03-07:00
89,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,376451,2005,2026-08-09T00:03:03-07:00
90,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,64723,2025,2026-08-09T00:03:03-07:00
91,The Crow Girl,https://www.imdb.com/title/tt30063915/,6.8,5205,2025,2026-08-09T00:03:03-07:00
92,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,76412,2024,2026-08-09T00:03:03-07:00
93,Elle,https://www.imdb.com/title/tt32020831/,6.9,7314,2026,2026-08-09T00:03:03-07:00
94,Paradise,https://www.imdb.com/title/tt27444205/,7.9,86683,2025,2026-08-09T00:03:03-07:00
95,The Outsider,https://www.imdb.com/title/tt8550800/,7.6,118155,2020,2026-08-09T00:03:03-07:00
96,MobLand,https://www.imdb.com/title/tt31510819/,8.3,120171,2025,2026-08-09T00:03:03-07:00
97,Blade Runner 2099,https://www.imdb.com/title/tt18224594/,,0,2026,2026-08-09T00:03:03-07:00
98,My Daughter's Father,https://www.imdb.com/title/tt39390494/,5.8,461,2026,2026-08-09T00:03:03-07:00
99,The East Palace,https://www.imdb.com/title/tt35051401/,7.4,4183,2026,2026-08-09T00:03:03-07:00
100,Shameless,https://www.imdb.com/title/tt1586680/,8.5,336574,2011,2026-08-09T00:03:03-07:00
