rank,title,url,score,votes,release_year,scraped_at
1,I Will Find You,https://www.imdb.com/title/tt34771210/,7.3,9520,2026,2026-06-24T00:03:03-07:00
2,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,31689,2026,2026-06-24T00:03:03-07:00
3,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,36549,2026,2026-06-24T00:03:03-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,191417,2022,2026-06-24T00:03:03-07:00
5,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,71665,2016,2026-06-24T00:03:03-07:00
6,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,10732,2026,2026-06-24T00:03:03-07:00
7,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,534425,2022,2026-06-24T00:03:03-07:00
8,Cape Fear,https://www.imdb.com/title/tt34675596/,7.0,4546,2026,2026-06-24T00:03:03-07:00
9,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,46974,2026,2026-06-24T00:03:03-07:00
10,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,28735,2026,2026-06-24T00:03:03-07:00
11,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,4020,2026,2026-06-24T00:03:03-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2627007,2011,2026-06-24T00:03:03-07:00
13,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.6,9657,2026,2026-06-24T00:03:03-07:00
14,The Boys,https://www.imdb.com/title/tt1190634/,8.5,999111,2019,2026-06-24T00:03:03-07:00
15,Sugar,https://www.imdb.com/title/tt16418808/,7.4,44020,2024,2026-06-24T00:03:03-07:00
16,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,315334,2019,2026-06-24T00:03:03-07:00
17,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.2,18457,2023,2026-06-24T00:03:03-07:00
18,Oasis,https://www.imdb.com/title/tt38734636/,5.4,373,2026,2026-06-24T00:03:03-07:00
19,Raakh,https://www.imdb.com/title/tt35870921/,7.6,4294,2026,2026-06-24T00:03:03-07:00
20,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2633313,2008,2026-06-24T00:03:03-07:00
21,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,699235,2013,2026-06-24T00:03:03-07:00
22,The Polygamist,https://www.imdb.com/title/tt42543947/,5.9,641,2026,2026-06-24T00:03:03-07:00
23,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,155791,2025,2026-06-24T00:03:03-07:00
24,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,42802,2025,2026-06-24T00:03:03-07:00
