rank,title,url,score,votes,release_year,scraped_at
1,Spider-Noir,https://www.imdb.com/title/tt30460310/,8.0,27144,2026,2026-06-06T00:03:03-07:00
2,The Boroughs,https://www.imdb.com/title/tt27557289/,7.4,19072,2026,2026-06-06T00:03:03-07:00
3,Off Campus,https://www.imdb.com/title/tt33546863/,8.0,26168,2026,2026-06-06T00:03:03-07:00
4,The Boys,https://www.imdb.com/title/tt1190634/,8.5,987194,2019,2026-06-06T00:03:03-07:00
5,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,7477,2026,2026-06-06T00:03:03-07:00
6,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.3,13210,2026,2026-06-06T00:03:03-07:00
7,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,311343,2019,2026-06-06T00:03:03-07:00
8,From,https://www.imdb.com/title/tt9813792/,7.8,186849,2022,2026-06-06T00:03:03-07:00
9,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,40513,2025,2026-06-06T00:03:03-07:00
10,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,57842,2025,2026-06-06T00:03:03-07:00
11,Legends,https://www.imdb.com/title/tt33265765/,7.9,16483,2026,2026-06-06T00:03:03-07:00
12,Hacks,https://www.imdb.com/title/tt11815682/,8.2,65235,2021,2026-06-06T00:03:03-07:00
13,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2621609,2011,2026-06-06T00:03:03-07:00
14,Star City,https://www.imdb.com/title/tt32140872/,6.9,1203,2026,2026-06-06T00:03:03-07:00
15,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,53150,2016,2026-06-06T00:03:03-07:00
16,Half Man,https://www.imdb.com/title/tt32767294/,8.1,8625,2026,2026-06-06T00:03:03-07:00
17,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,529030,2022,2026-06-06T00:03:03-07:00
18,The Testaments,https://www.imdb.com/title/tt10970762/,8.3,8848,2026,2026-06-06T00:03:03-07:00
19,Marshals,https://www.imdb.com/title/tt36849871/,6.1,13554,2026,2026-06-06T00:03:03-07:00
20,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,89534,2019,2026-06-06T00:03:03-07:00
21,Rivals,https://www.imdb.com/title/tt21906238/,7.9,18437,2024,2026-06-06T00:03:03-07:00
22,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2625665,2008,2026-06-06T00:03:03-07:00
23,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,152936,2025,2026-06-06T00:03:03-07:00
24,The Backrooms,https://www.imdb.com/title/tt20863294/,8.2,2967,2022,2026-06-06T00:03:03-07:00
25,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,697137,2013,2026-06-06T00:03:03-07:00
26,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,312740,2018,2026-06-06T00:03:03-07:00
27,A Good Girl's Guide to Murder,https://www.imdb.com/title/tt28118211/,6.8,26011,2024,2026-06-06T00:03:03-07:00
28,Nemesis,https://www.imdb.com/title/tt36022742/,6.0,3702,2026,2026-06-06T00:03:03-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,128722,2018,2026-06-06T00:03:03-07:00
30,Vought Rising,https://www.imdb.com/title/tt33041431/,,0,2027,2026-06-06T00:03:03-07:00
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,239694,2005,2026-06-06T00:03:03-07:00
32,Invincible,https://www.imdb.com/title/tt6741278/,8.7,341770,2021,2026-06-06T00:03:03-07:00
33,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,540350,2005,2026-06-06T00:03:03-07:00
34,Margo's Got Money Troubles,https://www.imdb.com/title/tt31137273/,7.3,10102,2026,2026-06-06T00:03:03-07:00
35,The Mandalorian,https://www.imdb.com/title/tt8111088/,8.6,657810,2019,2026-06-06T00:03:03-07:00
36,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1706268,2016,2026-06-06T00:03:03-07:00
37,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.0,1331,2026,2026-06-06T00:03:03-07:00
38,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,720710,2013,2026-06-06T00:03:03-07:00
39,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,581656,1999,2026-06-06T00:03:03-07:00
40,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,209601,2011,2026-06-06T00:03:03-07:00
41,Beef,https://www.imdb.com/title/tt14403178/,8.0,173958,2023,2026-06-06T00:03:03-07:00
42,Man on Fire,https://www.imdb.com/title/tt27331527/,6.7,10909,2026,2026-06-06T00:03:03-07:00
43,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1199026,2010,2026-06-06T00:03:03-07:00
44,One Piece,https://www.imdb.com/title/tt0388629/,9.0,355527,1999,2026-06-06T00:03:03-07:00
45,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,299399,2017,2026-06-06T00:03:03-07:00
46,Jack Ryan,https://www.imdb.com/title/tt5057054/,8.0,193997,2018,2026-06-06T00:03:03-07:00
47,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,230709,2008,2026-06-06T00:03:03-07:00
48,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,108130,2025,2026-06-06T00:03:03-07:00
49,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,839749,2015,2026-06-06T00:03:03-07:00
50,Tracker,https://www.imdb.com/title/tt13875494/,7.1,29874,2024,2026-06-06T00:03:03-07:00
51,Two Weeks in August,https://www.imdb.com/title/tt36118374/,5.7,655,2026,2026-06-06T00:03:03-07:00
52,Rooster,https://www.imdb.com/title/tt32420734/,7.6,16437,2026,2026-06-06T00:03:03-07:00
53,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.7,251025,2026,2026-06-06T00:03:03-07:00
54,Berlin and the Lady with an Ermine,https://www.imdb.com/title/tt42178219/,7.0,6115,2026,2026-06-06T00:03:03-07:00
55,M.I.A.,https://www.imdb.com/title/tt33253070/,6.4,2381,2026,2026-06-06T00:03:03-07:00
56,Landman,https://www.imdb.com/title/tt14186672/,8.2,108765,2024,2026-06-06T00:03:03-07:00
57,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,445275,2020,2026-06-06T00:03:03-07:00
58,The Madison,https://www.imdb.com/title/tt33204276/,7.8,19267,2026,2026-06-06T00:03:03-07:00
59,Outlander,https://www.imdb.com/title/tt3006802/,8.3,201899,2014,2026-06-06T00:03:03-07:00
60,Paradise,https://www.imdb.com/title/tt27444205/,7.9,81844,2025,2026-06-06T00:03:03-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,326482,2021,2026-06-06T00:03:03-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,144956,1999,2026-06-06T00:03:03-07:00
63,The Office,https://www.imdb.com/title/tt0386676/,9.0,835014,2005,2026-06-06T00:03:03-07:00
64,Cape Fear,https://www.imdb.com/title/tt34675596/,7.4,569,2026,2026-06-06T00:03:03-07:00
65,ER,https://www.imdb.com/title/tt0108757/,7.9,78562,1994,2026-06-06T00:03:03-07:00
66,Bad Thoughts,https://www.imdb.com/title/tt32082636/,6.2,7120,2025,2026-06-06T00:03:03-07:00
67,Mating Season,https://www.imdb.com/title/tt14690136/,6.5,1185,2026,2026-06-06T00:03:03-07:00
68,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,374664,2005,2026-06-06T00:03:03-07:00
69,The Wonderfools,https://www.imdb.com/title/tt34440854/,7.7,4785,2026,2026-06-06T00:03:03-07:00
70,The Wire,https://www.imdb.com/title/tt0306414/,9.3,432073,2002,2026-06-06T00:03:03-07:00
71,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,124853,2023,2026-06-06T00:03:03-07:00
72,True Detective,https://www.imdb.com/title/tt2356777/,8.8,757470,2014,2026-06-06T00:03:03-07:00
73,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,305435,2017,2026-06-06T00:03:03-07:00
74,The Bear,https://www.imdb.com/title/tt14452776/,8.5,310341,2022,2026-06-06T00:03:03-07:00
75,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,209512,2020,2026-06-06T00:03:03-07:00
76,The Chestnut Man,https://www.imdb.com/title/tt10834220/,7.6,67030,2021,2026-06-06T00:03:03-07:00
77,Citadel,https://www.imdb.com/title/tt9794044/,6.2,40950,2023,2026-06-06T00:03:03-07:00
78,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,595711,2001,2026-06-06T00:03:03-07:00
79,Reacher,https://www.imdb.com/title/tt9288030/,8.0,294863,2022,2026-06-06T00:03:03-07:00
80,Lost,https://www.imdb.com/title/tt0411008/,8.3,673676,2004,2026-06-06T00:03:03-07:00
81,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,739233,2011,2026-06-06T00:03:03-07:00
82,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,937981,2007,2026-06-06T00:03:03-07:00
83,NCIS,https://www.imdb.com/title/tt0364845/,7.8,176819,2003,2026-06-06T00:03:03-07:00
84,Severance,https://www.imdb.com/title/tt11280740/,8.6,391525,2022,2026-06-06T00:03:03-07:00
85,Dexter,https://www.imdb.com/title/tt0773262/,8.6,937996,2006,2026-06-06T00:03:03-07:00
86,Heated Rivalry,https://www.imdb.com/title/tt35495073/,8.7,107649,2025,2026-06-06T00:03:03-07:00
87,Succession,https://www.imdb.com/title/tt7660850/,8.8,357992,2018,2026-06-06T00:03:03-07:00
88,Sapne Vs Everyone,https://www.imdb.com/title/tt30263074/,9.2,84239,2023,2026-06-06T00:03:03-07:00
89,Young Sheldon,https://www.imdb.com/title/tt6226232/,7.7,148180,2017,2026-06-06T00:03:03-07:00
90,Friends,https://www.imdb.com/title/tt0108778/,8.8,1194311,1994,2026-06-06T00:03:03-07:00
91,Peaky Blinders,https://www.imdb.com/title/tt2442560/,8.7,779146,2013,2026-06-06T00:03:03-07:00
92,MobLand,https://www.imdb.com/title/tt31510819/,8.3,115410,2025,2026-06-06T00:03:03-07:00
93,Running Point,https://www.imdb.com/title/tt14879018/,7.3,27215,2025,2026-06-06T00:03:03-07:00
94,Silo,https://www.imdb.com/title/tt14688458/,8.1,214881,2023,2026-06-06T00:03:03-07:00
95,Suits,https://www.imdb.com/title/tt1632701/,8.4,541246,2011,2026-06-06T00:03:03-07:00
