rank,title,url,score,votes,release_year,scraped_at
1,I Will Find You,https://www.imdb.com/title/tt34771210/,7.2,16777,2026,2026-06-28T00:14:09-07:00
2,Widow's Bay,https://www.imdb.com/title/tt33332385/,8.2,35957,2026,2026-06-28T00:14:09-07:00
3,Off Campus,https://www.imdb.com/title/tt33546863/,7.9,38116,2026,2026-06-28T00:14:09-07:00
4,From,https://www.imdb.com/title/tt9813792/,7.8,192398,2022,2026-06-28T00:14:09-07:00
5,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.2,72694,2016,2026-06-28T00:14:09-07:00
6,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.4,11380,2026,2026-06-28T00:14:09-07:00
7,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,535982,2022,2026-06-28T00:14:09-07:00
8,Cape Fear,https://www.imdb.com/title/tt34675596/,6.9,5167,2026,2026-06-28T00:14:09-07:00
9,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,49206,2026,2026-06-28T00:14:09-07:00
10,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,29832,2026,2026-06-28T00:14:09-07:00
11,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,4569,2026,2026-06-28T00:14:09-07:00
12,Game of Thrones,https://www.imdb.com/title/tt0944947/,9.2,2628171,2011,2026-06-28T00:14:09-07:00
13,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.6,10903,2026,2026-06-28T00:14:09-07:00
14,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1000811,2019,2026-06-28T00:14:09-07:00
15,Sugar,https://www.imdb.com/title/tt16418808/,7.4,44362,2024,2026-06-28T00:14:09-07:00
16,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,315876,2019,2026-06-28T00:14:09-07:00
17,The Amazing Digital Circus,https://www.imdb.com/title/tt27610198/,8.2,19110,2023,2026-06-28T00:14:09-07:00
18,Oasis,https://www.imdb.com/title/tt38734636/,5.3,683,2026,2026-06-28T00:14:09-07:00
19,Raakh,https://www.imdb.com/title/tt35870921/,7.5,5100,2026,2026-06-28T00:14:09-07:00
20,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2634828,2008,2026-06-28T00:14:09-07:00
21,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,699612,2013,2026-06-28T00:14:09-07:00
22,The Polygamist,https://www.imdb.com/title/tt42543947/,6.1,809,2026,2026-06-28T00:14:09-07:00
23,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,156305,2025,2026-06-28T00:14:09-07:00
24,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,43083,2025,2026-06-28T00:14:09-07:00
25,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,129848,2018,2026-06-28T00:14:09-07:00
26,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,60891,2025,2026-06-28T00:14:09-07:00
27,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.2,2659,2026,2026-06-28T00:14:09-07:00
28,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,541779,2005,2026-06-28T00:14:09-07:00
29,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,314543,2018,2026-06-28T00:14:09-07:00
30,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240338,2005,2026-06-28T00:14:09-07:00
31,Not Suitable for Work,https://www.imdb.com/title/tt35823838/,6.9,2667,2026,2026-06-28T00:14:09-07:00
32,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,447588,2020,2026-06-28T00:14:09-07:00
33,Legends,https://www.imdb.com/title/tt33265765/,7.9,21062,2026,2026-06-28T00:14:09-07:00
34,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,726208,2013,2026-06-28T00:14:09-07:00
35,The Bear,https://www.imdb.com/title/tt14452776/,8.5,312203,2022,2026-06-28T00:14:09-07:00
36,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,584087,1999,2026-06-28T00:14:09-07:00
37,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,232720,2008,2026-06-28T00:14:09-07:00
38,Rivals,https://www.imdb.com/title/tt21906238/,7.9,19502,2024,2026-06-28T00:14:09-07:00
39,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,41035,2022,2026-06-28T00:14:09-07:00
40,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145462,1999,2026-06-28T00:14:09-07:00
41,Silo,https://www.imdb.com/title/tt14688458/,8.1,216678,2023,2026-06-28T00:14:09-07:00
42,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1711737,2016,2026-06-28T00:14:09-07:00
43,Clarkson's Farm,https://www.imdb.com/title/tt10541088/,9.0,87868,2021,2026-06-28T00:14:09-07:00
44,Sweet Magnolias,https://www.imdb.com/title/tt9077540/,7.3,28310,2020,2026-06-28T00:14:09-07:00
45,The Legend of Vox Machina,https://www.imdb.com/title/tt11247158/,8.4,55210,2022,2026-06-28T00:14:09-07:00
46,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1201398,2010,2026-06-28T00:14:09-07:00
47,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,843932,2015,2026-06-28T00:14:09-07:00
48,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,90631,2019,2026-06-28T00:14:09-07:00
49,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,257622,2026,2026-06-28T00:14:09-07:00
50,ER,https://www.imdb.com/title/tt0108757/,7.9,79034,1994,2026-06-28T00:14:09-07:00
51,The Office,https://www.imdb.com/title/tt0386676/,9.0,837486,2005,2026-06-28T00:14:09-07:00
52,Tip Toe,https://www.imdb.com/title/tt35768911/,8.2,3147,2026,2026-06-28T00:14:09-07:00
53,Severance,https://www.imdb.com/title/tt11280740/,8.6,394178,2022,2026-06-28T00:14:09-07:00
54,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,210958,2011,2026-06-28T00:14:09-07:00
55,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.5,2480,2026,2026-06-28T00:14:09-07:00
