rank,title,url,score,votes,release_year,scraped_at
34,The East Palace,https://www.imdb.com/title/tt35051401/,7.5,2796,2026,2026-07-28T00:03:03-07:00
35,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,9.0,78947,2022,2026-07-28T00:03:03-07:00
36,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,241296,2005,2026-07-28T00:03:03-07:00
37,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,161584,2025,2026-07-28T00:03:03-07:00
38,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.5,3046,2026,2026-07-28T00:03:03-07:00
39,Sugar,https://www.imdb.com/title/tt16418808/,7.4,46498,2024,2026-07-28T00:03:03-07:00
40,Heroes,https://www.imdb.com/title/tt0813715/,7.5,262301,2006,2026-07-28T00:03:03-07:00
41,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1011796,2019,2026-07-28T00:03:03-07:00
42,Ann Droid,https://www.imdb.com/title/tt37788031/,7.6,1654,2026,2026-07-28T00:03:03-07:00
43,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,587997,1999,2026-07-28T00:03:03-07:00
44,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,319680,2019,2026-07-28T00:03:03-07:00
45,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1721473,2016,2026-07-28T00:03:03-07:00
46,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,544073,2005,2026-07-28T00:03:03-07:00
47,The Westies,https://www.imdb.com/title/tt31849235/,7.0,979,2026,2026-07-28T00:03:03-07:00
48,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1205505,2010,2026-07-28T00:03:03-07:00
49,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,56364,2024,2026-07-28T00:03:03-07:00
50,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,317149,2018,2026-07-28T00:03:03-07:00
51,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,733279,2013,2026-07-28T00:03:03-07:00
52,The Boroughs,https://www.imdb.com/title/tt27557289/,7.2,35490,2026,2026-07-28T00:03:03-07:00
53,Elle,https://www.imdb.com/title/tt32020831/,6.9,6278,2026,2026-07-28T00:03:03-07:00
54,The Agency,https://www.imdb.com/title/tt26656917/,7.5,33020,2024,2026-07-28T00:03:03-07:00
55,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,850641,2015,2026-07-28T00:03:03-07:00
56,The Office,https://www.imdb.com/title/tt0386676/,9.0,841511,2005,2026-07-28T00:03:03-07:00
57,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,269953,2026,2026-07-28T00:03:03-07:00
58,Furious,https://www.imdb.com/title/tt36303968/,7.3,331,2026,2026-07-28T00:03:03-07:00
59,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,941607,2007,2026-07-28T00:03:03-07:00
60,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146167,1999,2026-07-28T00:03:03-07:00
61,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.4,7021,2026,2026-07-28T00:03:03-07:00
62,The Handmaid's Tale,https://www.imdb.com/title/tt5834204/,8.3,302257,2017,2026-07-28T00:03:03-07:00
63,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,212733,2011,2026-07-28T00:03:03-07:00
64,Gone,https://www.imdb.com/title/tt39019156/,7.0,4016,2026,2026-07-28T00:03:03-07:00
65,Landman,https://www.imdb.com/title/tt14186672/,8.2,112444,2024,2026-07-28T00:03:03-07:00
66,Beef,https://www.imdb.com/title/tt14403178/,8.0,177221,2023,2026-07-28T00:03:03-07:00
67,The Wire,https://www.imdb.com/title/tt0306414/,9.3,435154,2002,2026-07-28T00:03:03-07:00
68,Severance,https://www.imdb.com/title/tt11280740/,8.6,398249,2022,2026-07-28T00:03:03-07:00
69,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,449543,2005,2026-07-28T00:03:03-07:00
70,True Detective,https://www.imdb.com/title/tt2356777/,8.8,762590,2014,2026-07-28T00:03:03-07:00
71,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,59925,2026,2026-07-28T00:03:03-07:00
72,Dexter,https://www.imdb.com/title/tt0773262/,8.6,945884,2006,2026-07-28T00:03:03-07:00
73,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,329845,2021,2026-07-28T00:03:03-07:00
74,The Crow Girl,https://www.imdb.com/title/tt30063915/,6.8,4872,2025,2026-07-28T00:03:03-07:00
75,Legends,https://www.imdb.com/title/tt33265765/,7.8,24619,2026,2026-07-28T00:03:03-07:00
76,Friends,https://www.imdb.com/title/tt0108778/,8.8,1200097,1994,2026-07-28T00:03:03-07:00
77,My Daughter's Father,https://www.imdb.com/title/tt39390494/,5.4,153,2026,2026-07-28T00:03:03-07:00
78,King of the Hill,https://www.imdb.com/title/tt0118375/,7.6,66337,1997,2026-07-28T00:03:03-07:00
79,MobLand,https://www.imdb.com/title/tt31510819/,8.3,119080,2025,2026-07-28T00:03:03-07:00
80,Lioness,https://www.imdb.com/title/tt13111078/,7.8,89166,2023,2026-07-28T00:03:03-07:00
81,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,91788,2019,2026-07-28T00:03:03-07:00
82,Paradise,https://www.imdb.com/title/tt27444205/,7.9,85779,2025,2026-07-28T00:03:03-07:00
83,The Dark,https://www.imdb.com/title/tt37510653/,6.6,859,2026,2026-07-28T00:03:03-07:00
84,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,63736,2025,2026-07-28T00:03:03-07:00
85,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,376046,2005,2026-07-28T00:03:03-07:00
86,ER,https://www.imdb.com/title/tt0108757/,7.9,79568,1994,2026-07-28T00:03:03-07:00
87,Musafir Cafe,https://www.imdb.com/title/tt39665097/,7.9,1457,2026,2026-07-28T00:03:03-07:00
88,One Piece,https://www.imdb.com/title/tt0388629/,9.0,360388,1999,2026-07-28T00:03:03-07:00
89,The Beast in Me,https://www.imdb.com/title/tt31974367/,7.4,74050,2025,2026-07-28T00:03:03-07:00
90,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,127900,2023,2026-07-28T00:03:03-07:00
91,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,743476,2011,2026-07-28T00:03:03-07:00
92,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,150958,2022,2026-07-28T00:03:03-07:00
93,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,75836,2024,2026-07-28T00:03:03-07:00
94,The Staircase,https://www.imdb.com/title/tt11324406/,7.1,42757,2022,2026-07-28T00:03:03-07:00
95,Dark Winds,https://www.imdb.com/title/tt15017118/,7.7,34541,2022,2026-07-28T00:03:03-07:00
96,Lost,https://www.imdb.com/title/tt0411008/,8.3,677555,2004,2026-07-28T00:03:03-07:00
97,Succession,https://www.imdb.com/title/tt7660850/,8.8,362184,2018,2026-07-28T00:03:03-07:00
98,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,70078,2014,2026-07-28T00:03:03-07:00
99,The Undeclared War,https://www.imdb.com/title/tt7939800/,7.0,6220,2022,2026-07-28T00:03:03-07:00
100,Carrie,https://www.imdb.com/title/tt11540908/,,0,2026,2026-07-28T00:03:03-07:00
